lumpy,x,y,region,country,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da
1,20.31242,42.13514,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,20.469332,41.679854,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.536835,41.97872,Europe,Albania,81.2,6.3,27.14,0.8,57.7,-5.9,-2.7,0.5,3.4,10.57,144,4,0.0,0.0
1,19.983509,42.424062,Europe,Albania,78.0,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,4,808.1463792,0.0
1,20.31242,42.13514,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,20.31242,42.13514,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,20.31242,42.13514,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,20.31242,42.13514,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,20.069578,42.354756,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,20.553154,41.998248,Europe,Albania,81.2,6.3,27.14,0.8,57.7,-5.9,-2.7,0.5,3.4,10.57,144,4,0.0,0.0
1,20.31242,42.13514,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,20.398343,41.965373,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.314048,41.955717,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.278688,41.898794,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.399402,41.096563,Europe,Albania,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,3,866.3662016,0.0
1,20.267726,40.751692,Europe,Albania,78.0,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,4,462.5688405,0.0
1,20.409413,41.787663,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.412264,41.77026,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.482472,41.814392,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.428548,41.694196,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.290145,40.88734,Europe,Albania,78.0,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,4,462.5688405,0.0
1,20.403374,41.721499,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.403374,41.721499,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.388855,41.654737,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.102469,42.338936,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,20.429483,41.709403,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.097286,42.320067,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,19.924128,41.414369,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.973252,41.29474,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.973252,41.29474,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,20.083535,40.991179,Europe,Albania,78.0,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,4,462.5688405,0.0
1,19.965414,41.311298,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,20.553154,41.998248,Europe,Albania,81.2,6.3,27.14,0.8,57.7,-5.9,-2.7,0.5,3.4,10.57,144,4,0.0,0.0
1,20.455144,41.816134,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,19.973252,41.29474,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,20.553154,41.998248,Europe,Albania,81.2,6.3,27.14,0.8,57.7,-5.9,-2.7,0.5,3.4,10.57,144,4,0.0,0.0
1,20.373197,41.671829,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.403246,41.893755,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.083755,42.34886,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,20.110678,42.327863,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,20.553154,41.998248,Europe,Albania,81.2,6.3,27.14,0.8,57.7,-5.9,-2.7,0.5,3.4,10.57,144,4,0.0,0.0
1,20.070284,42.311189,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,20.412264,41.77026,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.421434,42.177308,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,40.891,53.3618,Europe,Russian Federation,80.9,5.9,30.82,0.1,45.3,-12.3,-9.3,-6.4,2.8,15.96,156,2,183.4901927,0.000391266
1,22.669167,39.891389,Europe,Greece,64.4,7.9,16.06,0.7,45.4,0.7,4.6,8.6,6.6,9.86,84,4,410.0357951,0.0
1,22.7128,39.8914,Europe,Greece,64.4,7.9,16.06,0.7,45.4,0.7,4.6,8.6,6.6,9.86,84,4,410.0357951,0.0
1,22.0606,40.1242,Europe,Greece,64.5,7.2,24.49,0.7,42.1,-3.3,0.3,3.9,4.3,10.08,113,2,77.51645798,0.0
1,22.7061,40.665,Europe,Greece,69.8,7.6,16.59,0.6,30.2,0.5,4.3,8.1,6.7,8.02,145,2,1993.453378,0.0
1,22.2714,40.5753,Europe,Greece,69.5,7.3,21.77,0.6,31.3,-1.5,2.2,5.9,5.7,8.88,144,2,824.6855822,0.0
1,22.0944,41.0381,Europe,Greece,75.4,7.0,25.25,0.6,28.0,-4.0,-0.5,3.0,4.4,8.43,201,4,54.94825913,0.340083629
1,21.5442,40.79,Europe,Greece,69.2,7.1,25.25,0.6,38.2,-4.0,-0.4,3.2,4.5,9.95,150,11,0.0,0.0
1,21.8139,40.9353,Europe,Greece,69.2,7.1,25.25,0.6,38.2,-4.0,-0.4,3.2,4.5,9.95,150,11,0.0,0.0
1,20.544488,43.157948,Europe,Serbia,81.1,5.8,26.19,0.7,46.1,-4.9,-2.0,0.9,4.0,8.71,176,2,1079.566566,0.0
1,42.23,44.2692,Europe,Russian Federation,73.7,8.6,28.09,0.5,35.5,-7.0,-2.7,1.6,4.3,11.88,171,11,1079.739951,0.000178097
1,42.258,44.1625,Europe,Russian Federation,73.7,8.6,28.09,0.5,35.5,-7.0,-2.7,1.6,4.3,11.88,171,11,1079.739951,0.000178097
1,42.5155,43.939,Europe,Russian Federation,71.1,9.1,30.97,0.5,37.4,-13.3,-8.7,-4.2,2.2,11.87,163,3,1636.21746,0.00085878
1,42.4819,43.9385,Europe,Russian Federation,71.0,9.0,30.84,0.6,45.4,-12.4,-7.9,-3.4,2.3,12.23,187,3,1538.776896,0.00117699
1,38.7769,45.1868,Europe,Russian Federation,79.2,5.7,22.25,0.7,64.5,-1.7,1.2,4.1,5.3,15.02,145,2,800.0607008,0.107112086
1,41.5623,44.333,Europe,Russian Federation,73.8,8.6,27.5,0.5,46.8,-6.3,-2.0,2.3,4.4,11.87,166,3,1597.905736,0.000330607
1,43.6348,48.652,Europe,Russian Federation,80.0,5.7,29.72,0.2,24.0,-9.4,-6.5,-3.7,3.5,13.27,149,3,175.6075186,0.000337552
1,43.319,43.7122,Europe,Russian Federation,74.9,8.4,29.55,0.4,28.9,-9.1,-4.9,-0.7,3.6,10.86,181,3,2064.773629,0.000779361
1,42.0148,44.1934,Europe,Russian Federation,73.7,8.6,28.09,0.5,35.5,-7.0,-2.7,1.6,4.3,11.88,171,11,1079.739951,0.000178097
1,39.3959,50.8813,Europe,Russian Federation,79.8,5.2,29.98,0.3,34.9,-9.9,-7.3,-4.7,3.1,14.49,160,2,359.8196462,0.00039573
1,43.862,47.8024,Europe,Russian Federation,79.2,5.6,29.24,0.2,19.4,-8.6,-5.8,-3.0,3.7,12.22,152,3,196.527927,0.000202917
1,21.943216,42.633545,Europe,Serbia,85.2,6.0,25.04,0.6,29.9,-3.8,-0.8,2.2,4.6,8.5,185,4,500.0567729,0.0
1,22.197235,42.586014,Europe,Serbia,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0.0
1,22.144747,42.341252,Europe,Serbia,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041
1,43.7539,47.8278,Europe,Russian Federation,79.2,5.6,29.24,0.2,19.4,-8.6,-5.8,-3.0,3.7,12.22,152,3,196.527927,0.000202917
1,41.8669,44.163,Europe,Russian Federation,73.8,8.6,27.5,0.5,46.8,-6.3,-2.0,2.3,4.4,11.87,166,3,1597.905736,0.000330607
1,20.405,41.5314,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.253,41.4406,Europe,Albania,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,3,866.3662016,0.0
1,20.253,41.4406,Europe,Albania,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,3,866.3662016,0.0
1,20.2454,41.4714,Europe,Albania,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,3,866.3662016,0.0
1,19.5459,41.2336,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.5459,41.2337,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.291041,42.872456,Europe,Montenegro,76.3,6.0,26.09,0.9,73.1,-4.8,-1.8,1.2,3.5,9.6,176,4,394.7467143,0.0
1,19.006684,43.219904,Europe,Montenegro,76.9,6.0,26.87,0.8,52.7,-5.6,-2.6,0.4,3.4,9.06,184,4,645.6373083,0.0
1,19.583587,42.960077,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583587,42.960077,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.402859,43.026528,Europe,Montenegro,76.9,6.0,26.87,0.8,52.7,-5.6,-2.6,0.4,3.4,9.06,184,4,645.6373083,0.0
1,19.584331,42.964045,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.83507,42.888206,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.845489,42.833577,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.785212,42.882513,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.83507,42.888206,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.756191,43.036942,Europe,Montenegro,79.9,6.1,25.57,0.7,51.7,-4.3,-1.2,1.9,4.1,8.89,186,4,363.4449205,0.0
1,19.870019,43.003556,Europe,Montenegro,79.9,6.1,25.57,0.7,51.7,-4.3,-1.2,1.9,4.1,8.89,186,4,363.4449205,0.0
1,19.832093,42.561974,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.832093,42.561974,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583587,42.960077,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.474833,43.057,Europe,Montenegro,76.9,6.0,26.87,0.8,52.7,-5.6,-2.6,0.4,3.4,9.06,184,4,645.6373083,0.0
1,19.865714,42.866935,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.865714,42.866935,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,20.018167,42.947586,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.857396,42.840816,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.835814,43.061782,Europe,Montenegro,79.9,6.1,25.57,0.7,51.7,-4.3,-1.2,1.9,4.1,8.89,186,4,363.4449205,0.0
1,19.756191,42.97417,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.800838,42.989182,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.821,42.9705,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.291041,42.872456,Europe,Montenegro,76.3,6.0,26.09,0.9,73.1,-4.8,-1.8,1.2,3.5,9.6,176,4,394.7467143,0.0
1,19.532263,42.840756,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.805303,42.963813,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583587,42.960077,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583,42.96,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.597721,42.935896,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.532263,42.840756,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.531519,42.8673,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.291041,42.872456,Europe,Montenegro,76.3,6.0,26.09,0.9,73.1,-4.8,-1.8,1.2,3.5,9.6,176,4,394.7467143,0.0
1,19.885677,42.667754,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583587,42.960077,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583,42.96,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.597721,42.935896,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.594002,42.989843,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583,42.96,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583,42.96,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583,42.96,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.597721,42.935896,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583,42.96,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583,42.96,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.805303,42.963813,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.756191,43.036942,Europe,Montenegro,79.9,6.1,25.57,0.7,51.7,-4.3,-1.2,1.9,4.1,8.89,186,4,363.4449205,0.0
1,19.785212,42.92352,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.9348,42.779921,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.531519,42.8673,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,20.145471,42.833662,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.885677,42.667754,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.951919,42.598704,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583,42.96,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.573173,42.949039,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.597721,42.935896,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.833582,42.95756,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583,42.960077,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.597,42.935896,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.805,42.963813,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.78,42.95,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,20.244884,43.273642,Europe,Serbia,81.1,5.8,26.19,0.7,46.1,-4.9,-2.0,0.9,4.0,8.71,176,2,1079.566566,0.0
1,20.397725,42.935983,Europe,Serbia,81.1,5.8,26.19,0.7,46.1,-4.9,-2.0,0.9,4.0,8.71,176,2,1079.566566,0.0
1,20.579665,43.10606,Europe,Serbia,81.1,5.8,26.19,0.7,46.1,-4.9,-2.0,0.9,4.0,8.71,176,2,1079.566566,0.0
1,20.544177,43.157831,Europe,Serbia,81.1,5.8,26.19,0.7,46.1,-4.9,-2.0,0.9,4.0,8.71,176,2,1079.566566,0.0
1,21.68757,43.150541,Europe,Serbia,86.2,5.9,24.6,0.5,31.2,-3.4,-0.4,2.6,4.9,7.6,157,2,485.577697,0.0
1,21.946939,42.534726,Europe,Serbia,85.2,6.0,25.04,0.6,29.9,-3.8,-0.8,2.2,4.6,8.5,185,4,500.0567729,0.0
1,21.864638,42.758444,Europe,Serbia,85.2,6.0,25.04,0.6,29.9,-3.8,-0.8,2.2,4.6,8.5,185,4,500.0567729,0.0
1,22.681666,43.347777,Europe,Serbia,86.1,5.8,26.68,0.7,30.5,-5.4,-2.5,0.4,3.8,7.98,155,2,188.3163258,0.0
1,22.681666,43.347777,Europe,Serbia,86.1,5.8,26.68,0.7,30.5,-5.4,-2.5,0.4,3.8,7.98,155,2,188.3163258,0.0
1,22.681666,43.347777,Europe,Serbia,86.1,5.8,26.68,0.7,30.5,-5.4,-2.5,0.4,3.8,7.98,155,2,188.3163258,0.0
1,22.681666,43.347777,Europe,Serbia,86.1,5.8,26.68,0.7,30.5,-5.4,-2.5,0.4,3.8,7.98,155,2,188.3163258,0.0
1,22.681666,43.347777,Europe,Serbia,86.1,5.8,26.68,0.7,30.5,-5.4,-2.5,0.4,3.8,7.98,155,2,188.3163258,0.0
1,22.681666,43.347777,Europe,Serbia,86.1,5.8,26.68,0.7,30.5,-5.4,-2.5,0.4,3.8,7.98,155,2,188.3163258,0.0
1,22.033412,42.682515,Europe,Serbia,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0.0
1,21.988727,42.620387,Europe,Serbia,85.2,6.0,25.04,0.6,29.9,-3.8,-0.8,2.2,4.6,8.5,185,4,500.0567729,0.0
1,20.32984,43.3901,Europe,Serbia,81.1,5.8,26.19,0.7,46.1,-4.9,-2.0,0.9,4.0,8.71,176,2,1079.566566,0.0
1,20.445777,43.50464,Europe,Serbia,82.3,5.9,24.93,0.6,37.2,-3.7,-0.7,2.3,4.5,7.98,165,4,1044.258872,0.0
1,19.78,42.95,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,44.229756,46.475922,Europe,Russian Federation,79.8,5.7,28.01,0.2,15.9,-6.9,-4.0,-1.2,4.3,11.87,157,3,1562.95209,0.000429591
1,44.216086,46.479088,Europe,Russian Federation,79.8,5.7,28.01,0.2,15.9,-6.9,-4.0,-1.2,4.3,11.87,157,3,1562.95209,0.000429591
1,44.880957,46.534289,Europe,Russian Federation,79.6,5.8,28.32,0.2,13.5,-7.3,-4.4,-1.5,4.2,10.59,145,9,585.9367149,0.205573087
1,44.875724,46.486385,Europe,Russian Federation,81.0,5.9,28.17,0.2,13.4,-7.1,-4.1,-1.2,4.3,10.97,155,9,468.2817941,0.003741732
1,42.387,45.3652,Europe,Russian Federation,77.7,7.6,27.59,0.4,25.3,-6.4,-2.6,1.2,4.6,11.76,158,2,334.7924411,0.000231065
1,43.4966,44.1747,Europe,Russian Federation,76.4,8.0,27.23,0.4,17.7,-6.0,-2.0,2.0,4.7,11.07,167,4,460.5346701,0.003903325
1,43.33,46.028,Europe,Russian Federation,79.6,6.3,27.5,0.3,18.6,-6.3,-3.1,0.1,4.5,12.27,145,3,360.040079,0.060390432
1,40.98,44.19,Europe,Russian Federation,73.6,8.0,25.15,0.7,76.1,-3.9,0.1,4.1,4.9,13.14,176,4,360.0212255,1.89e-05
1,45.294361,47.882134,Europe,Russian Federation,79.0,6.0,29.11,0.3,14.6,-8.4,-5.4,-2.4,3.8,10.02,147,3,448.6091789,0.289833582
1,42.2484,45.954,Europe,Russian Federation,77.9,7.1,27.14,0.4,24.5,-5.9,-2.3,1.3,4.6,12.25,151,2,244.7963129,8.32e-05
1,39.8667,45.0819,Europe,Russian Federation,79.6,6.4,23.33,0.6,62.3,-2.3,0.9,4.1,5.3,14.2,148,4,538.6904298,0.001434851
1,48.605,46.272,Europe,Russian Federation,75.1,7.2,28.98,0.3,16.4,-8.2,-4.6,-1.0,3.9,8.43,145,2,464.4057998,0.604885509
1,48.054,46.642,Europe,Russian Federation,77.4,7.2,29.11,0.3,13.9,-8.4,-4.8,-1.2,3.8,7.33,143,3,327.4819958,2.560099534
1,47.735,46.873,Europe,Russian Federation,76.3,7.0,28.91,0.3,14.8,-8.1,-4.6,-1.1,3.9,7.58,145,3,339.3501256,1.014618855
1,44.93269,47.282375,Europe,Russian Federation,79.3,5.7,28.98,0.2,15.1,-8.2,-5.3,-2.5,3.9,10.45,145,9,482.7575596,3.642375659
1,22.136436,41.38554,Europe,North Macedonia,75.4,7.0,25.25,0.6,28.0,-4.0,-0.5,3.0,4.4,8.43,201,4,54.94825913,0.340083629
1,20.939491,42.035883,Europe,North Macedonia,81.2,6.3,27.14,0.8,57.7,-5.9,-2.7,0.5,3.4,10.57,144,4,0.0,0.0
1,21.467156,42.225911,Europe,North Macedonia,82.8,6.5,25.15,0.6,29.1,-3.9,-0.6,2.7,4.6,8.24,174,2,620.4410395,0.374475001
1,22.030928,41.835321,Europe,North Macedonia,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295
1,22.168328,42.172471,Europe,North Macedonia,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041
1,22.39759,42.224327,Europe,North Macedonia,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041
1,21.91252,41.708322,Europe,North Macedonia,82.3,6.7,24.49,0.5,27.3,-3.3,0.1,3.5,5.2,8.33,154,2,444.8802279,1.41870408
1,22.136909,41.385202,Europe,North Macedonia,75.4,7.0,25.25,0.6,28.0,-4.0,-0.5,3.0,4.4,8.43,201,4,54.94825913,0.340083629
1,22.306004,42.114159,Europe,North Macedonia,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041
1,22.40178,42.225432,Europe,North Macedonia,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041
